rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,ajdt
323,Lafayette,Pat,21-Nov,93.09044243841602,346,106.45438021769631,202,0.17614780210875464,323,11,21,10,8,8-Oct,0.3522758137449257,0.5323247551341475,0.22901329971943613,0.3522758137449257,0.5323247551341475,0.22901329971943613,0.912734623,0.8430467345642003,101.48001710730253,107.74789084904025,101.48001710730253,107.74789084904025,96.21804159109564,107.1522971991185,0,0,0,0,-0.020105763,1183,1149,1163.4875000000004,1.0167707,0.987548212,0,0.5555555555555556,-16.91657666,325,232,65.20879687881497
324,Eastern Michigan,MAC,13-18,96.01227870164064,324,110.43446615778728,281,0.16667454219504324,324,13,18,6,12,12-Jun,0.3479339427407809,0.3545229553462086,0.34317521141463875,0.3479339427407809,0.3545229553462086,0.34317521141463875,0.9099862138660806,0.8808332801804031,102.42288282637972,107.84303211846616,102.42288282637972,107.84303211846616,93.75195107141252,109.86671322488827,92.85037847021565,119.93804639245938,0.050028526,2,0.064270016,1164,1293,1216.4875,0.9568532352366959,1.062896248420144,0,0.3333333333333333,-13.99900645,297,50,65.26808215102605
325,Southern Indiana,OVC,24-Aug,96.39433746128773,320,111.70131596482571,314,0.15513491228371265,325,8,24,5,13,13-May,0.3378078374265563,0.44293525519994037,0.26735130681187985,0.3378078374265563,0.44293525519994037,0.26735130681187985,0.8866882501880946,0.7975714395057948,101.5294538453708,106.9928346467524,101.5294538453708,106.9928346467524,99.07054744,114.32275465344249,97.09274684860522,101.9721014971572,0.3626513937566797,3,-0.139674566,1287,1340,1260.45,1.0210639057479471,1.0631123804990281,0,0.2777777777777778,-19.16224961,346,360,69.01562750040596
326,NJIT,AE,21-Jul,97.36139041623318,311,113.09793717603586,337,0.1514876207275473,326,7,21,3,13,13-Mar,0.3908366630135375,0.38541780712429174,0.3949008049304716,0.3908366630135375,0.38541780712429174,0.3949008049304716,0.8925031701115643,0.8615912546696066,101.69275901654564,105.49724158716548,101.69275901654564,105.49724158716548,96.85989257646452,113.2101937719396,99.68095458540972,105.09185574527727,0.352540266,1,-0.037479621,1037,1192,1082.0875,0.9583328520105813,1.1015745029861264,0,0.1875,-16.71183876,322,268,66.36529842462043
327,Navy,Pat,13-18,95.73123035005659,325,111.28065784076844,306,0.15047567945635185,327,13,18,8,10,10-Aug,0.26574480175490883,0.3346551861609533,0.23188796638813702,0.26574480175490883,0.3346551861609533,0.23188796638813702,0.9429968017236879,0.9124939622729211,98.32676506805298,108.9122777017624,98.32676506805298,108.9122777017624,97.84482005560484,116.32794517225885,0,0,0,0,0.005916783,1185,1253,1165.1750000000002,1.017014611539039,1.075374943677988,0,0.4444444444444444,-15.30789017,312,159,65.38173614643154
328,Hampton,CAA,24-Sep,95.42224919178712,329,111.25812442337921,304,0.1460749575957799,328,9,24,3,15,15-Mar,0.3624021429987012,0.2956930443664257,0.4105672852702341,0.3624021429987012,0.2956930443664257,0.4105672852702341,0.9206125053149619,0.94171277,103.64407957660326,108.11707305073926,103.64407957660326,108.11707305073926,99.26321403423356,115.38424105996121,0,0,0,0,-0.044084937,1235,1421,1228.4125,1.0053626123146746,1.156777548258423,0,0.16666666666666666,-20.03284021,352,281,69.70592230448787
329,New Orleans,Slnd,23-Oct,98.05254705606572,297,114.40869822206645,350,0.14502746956446957,329,10,23,4,14,14-Apr,0.3468334207485334,0.429402707,0.2946318339426774,0.3468334207485334,0.429402707,0.2946318339426774,0.8886816691044833,0.8172900515671062,102.25632963351279,107.15495051037972,102.25632963351279,107.15495051037972,99.49438869018253,118.6038739272797,69.6888343,94.10762132173484,0.030632339775964926,1,-0.069171472,1325,1489,1300.5625,1.0187899466576962,1.1448892306213658,0,0.2222222222222222,-17.90944992,334,321,71.22542333772502
330,Dartmouth,Ivy,21-Jun,93.24296736725759,345,109.22707443609944,254,0.13948982565608042,330,6,21,2,12,12-Feb,0.4619506219035614,0.3713718789995709,0.5460594546001237,0.4619506219035614,0.3713718789995709,0.5460594546001237,0.8622429317716439,0.8749603147755172,106.24346099318045,105.82342254978201,106.24346099318045,105.82342254978201,95.05808711639206,112.76850776152163,95.14196480113394,110.53376928102642,0.15130069089740153,1,-0.013293579,870,1058,911.1124999999998,0.9548765931759252,1.1612177420461252,0,0.14285714285714285,-15.81225611,316,213,64.98073275326279
331,Arkansas Pine Bluff,SWAC,13-18,100.88119603617884,255,118.3431856383914,360,0.1375345538521503,331,13,18,8,10,10-Aug,0.2902150281210625,0.4364687326047095,0.18458735266065082,0.2902150281210625,0.4364687326047095,0.18458735266065082,0.8801425626959734,0.756206566,100.31126114330888,107.70136667699173,100.31126114330888,107.70136667699173,100.00929119744991,116.76102439218744,108.69413265685299,118.72917667523832,0.2658983397376571,3,-0.025057494,1353,1375,1298.5125,1.041961475,1.058903938,0,0.4444444444444444,-13.28626175,280,240,71.85629001030941
332,UT Rio Grande Valley,WAC,25-Jun,94.44804776139233,339,110.85563882079234,293,0.136808183,332,6,25,2,18,18-Feb,0.45166787679567216,0.3997803920805217,0.48020599338900494,0.45166787679567216,0.3997803920805217,0.48020599338900494,0.8699585764765876,0.8511253993791272,103.77475615186478,104.31978365523194,103.77475615186478,104.31978365523194,96.57546873563572,110.08585778932428,94.01754105231046,102.61052326248003,0.2678065431831228,2,-0.043843781,1367,1600,1458.9125000000001,0.9369993059899068,1.0967073076692397,0,0.1,-19.31773686,350,280,71.16781694137703
333,Alabama A&M,SWAC,22-Nov,92.11080013248397,350,108.29973198512869,239,0.1344735403161825,333,11,22,9,9,9-Sep,0.3336334773336306,0.5539360515919786,0.18380706120634965,0.3336334773336306,0.5539360515919786,0.18380706120634965,0.9023139512429039,0.7970963894692052,100.74490967829855,108.25988213467035,100.74490967829855,108.25988213467035,92.17377119936474,107.52805357845087,83.09108588797068,101.8276740502982,0.087987285,1,0.011940529887759621,1217,1219,1257.2625,0.9679760590966484,0.9695668167944244,0,0.5,-17.56852524,331,146,70.29448668457451
334,Morgan St.,MEAC,20-Nov,96.52710031369708,317,113.58770689230997,341,0.13335183443568055,334,11,20,7,7,7-Jul,0.3333194899848252,0.4354597718729317,0.2196029648749412,0.3333194899848252,0.4354597718729317,0.2196029648749412,0.8875747109890919,0.8168859892811915,101.81786940875703,107.1791304,101.81786940875703,107.1791304,98.95388689899785,115.3909747131742,90.74509412367308,121.86783374643521,0.032573158,3,-0.002635203,1047,1062,1011.8249999999998,1.0347639166851976,1.049588614631977,0,0.5,-15.40211911,314,176,70.56800386252159
335,Manhattan,MAAC,23-Jul,94.87707836126874,334,111.74301354920965,317,0.13220232630601095,335,7,23,4,16,16-Apr,0.38443130937047076,0.45725011481739003,0.35303110183070824,0.38443130937047076,0.45725011481739003,0.35303110183070824,0.8830854122030252,0.7693548003042112,101.78209624009239,105.42780066590694,101.78209624009239,105.42780066590694,95.16109426683896,112.96754104481563,97.35330589306452,110.90769120941087,0.18256831869354884,2,-0.034880431,1341,1523,1406.4875000000002,0.9534389747509309,1.0828393426887901,0,0.2,-18.28914504,338,262,68.30168238569297
336,Central Arkansas,ASun,23-Sep,96.36842116369618,321,113.62077925337317,343,0.13079927947632713,336,9,23,5,11,11-May,0.3440379034615055,0.36103662199369446,0.3270391849293169,0.3440379034615055,0.36103662199369446,0.3270391849293169,0.9105818463933649,0.8801228538032354,103.7108576794903,109.38679840967411,103.7108576794903,109.38679840967411,97.05497671827146,112.99714543235926,104.55882132269001,118.59729482229763,0.1901840632466714,2,-0.026099045,1159,1285,1130.5249999999999,1.0251874129276222,1.1366400566108668,0,0.3125,-18.87411873,342,243,69.11464069
337,Fairleigh Dickinson,NEC,15-17,95.48482771,327,112.68135488713752,332,0.12961569651935811,337,15,17,9,7,7-Sep,0.2622861098446947,0.32831938258360743,0.19996083955218608,0.2622861098446947,0.32831938258360743,0.19996083955218608,0.9278322819892828,0.8846475296208408,99.01295739537315,108.68634900713654,99.01295739537315,108.68634900713654,94.28951422108128,109.56912161975153,88.20250441,103.29501177652703,0.13985823893390134,2,0.083086493,1164,1168,1172.3999999999999,0.99283521,0.9962470146707609,0,0.5625,-13.82563705,292,26,72.15874693031519
338,Texas A&M Commerce,Slnd,13-20,94.27744175688255,340,111.37432171623479,307,0.1282489264429243,338,13,20,6,12,12-Jun,0.37044569274120054,0.48912647397665204,0.2965199441059489,0.37044569274120054,0.48912647397665204,0.2965199441059489,0.8601314598461588,0.7448720088102372,103.63678725271406,107.79757690243729,103.63678725271406,107.79757690243729,96.33586173837526,112.47982680751646,83.01699756003622,98.98899177759913,0.11674956167208943,4,0.047215063,1276,1367,1275.7375000000002,1.000205763332974,1.0715370520973162,0,0.3333333333333333,-13.93819625,295,73,66.14493187550562
339,Cal Poly,BW,28-Apr,93.46810027296237,344,111.50518976239206,310,0.11617250560633981,339,4,28,0,20,0-20,0.4293584524221406,0.3918650306854669,0.4518545054641449,0.4293584524221406,0.3918650306854669,0.4518545054641449,0.9010381655153686,0.9106068476285832,104.01841542063104,106.20110313696497,104.01841542063104,106.20110313696497,93.63748002,112.84568899521398,0,0,0,0,-0.065381195,1256,1507,1342.9875,0.9352283621403774,1.1221251128547363,0,0,-23.25036892,360,314,65.66005844506064
340,LIU Brooklyn,NEC,22-Jul,92.83699823069904,349,111.19190351728497,303,0.11157614304924192,340,7,22,6,10,10-Jun,0.33910401421593234,0.5128185708072217,0.20225184048340727,0.33910401421593234,0.5128185708072217,0.20225184048340727,0.9128523687158567,0.8426944437681888,99.63371333575742,107.21038865849272,99.63371333575742,107.21038865849272,95.26526291843783,113.46157803509836,0,0,0,0,-0.027473044,1109,1185,1131.8625,0.9798009917282355,1.0469469568962662,0,0.375,-18.28661412,337,247,70.28309557182477
341,North Carolina A&T,CAA,25-Jul,94.85835018620654,335,113.6143732446987,342,0.11156135382553634,341,7,25,5,13,13-May,0.4390454000721524,0.4888401683926489,0.4162749660994733,0.4390454000721524,0.4888401683926489,0.4162749660994733,0.8661381420713525,0.8141708259827332,103.93354583690527,106.50299345081456,103.93354583690527,106.50299345081456,94.12475306,110.34244783647877,87.47456525161321,122.6521683,0.020093705,2,0.019769004478407126,1135,1306,1191.05,0.9529406825909912,1.0965114814659334,0,0.2777777777777778,-18.99762864,344,127,67.91766325361655
342,Loyola MD,Pat,25-Jul,93.53489222273755,343,112.11423625046032,322,0.11069974534863262,342,7,25,5,13,13-May,0.32754584278259086,0.4641544827484963,0.23636941006194523,0.32754584278259086,0.4641544827484963,0.23636941006194523,0.9081019904949968,0.8341595936890412,100.84570015362313,107.82836881078477,100.84570015362313,107.82836881078477,96.42139336,115.5267557769109,104.60760268925158,110.8759229,0.33866510777977116,1,-0.069829806,1138,1265,1160.0125000000003,0.9810239113802651,1.0905054902425617,0,0.2777777777777778,-20.84088573,353,323,65.69678580851526
343,Buffalo,MAC,27-Apr,94.82510158852067,336,113.99112266519398,347,0.1074560553406869,343,4,27,2,16,16-Feb,0.4200102029447736,0.47611471038391334,0.37949028090539494,0.4200102029447736,0.47611471038391334,0.37949028090539494,0.8886620437001649,0.8478901395800779,103.72469777385938,106.56056885308882,103.72469777385938,106.56056885308882,96.42424221365133,115.14794297827525,90.79790208439293,94.54008496121835,0.3859285477436399,1,-0.089721789,1219,1430,1259.3250000000003,0.9679788775733029,1.1355289540031364,0,0.1111111111111111,-22.0439862,356,346,68.94758709222415
344,Incarnate Word,Slnd,23-Aug,95.19972090052215,332,114.48508791673876,351,0.10703638319404975,344,8,23,3,15,15-Mar,0.3141058576502171,0.3351379421371773,0.2989160188540792,0.3141058576502171,0.3351379421371773,0.2989160188540792,0.9158009954155569,0.8935403469474613,101.23288200103758,108.46610101906882,101.23288200103758,108.46610101906882,93.66873618162131,116.44074170910416,78.62627360726366,101.11980220481134,0.052480756,1,-0.046192555,1259,1427,1289.3374999999999,0.9764704741776301,1.1067699496834615,0,0.16666666666666666,-19.29482568,349,283,69.85176513321939
345,Florida A&M,SWAC,23-Jun,91.93630373,352,110.5730093028927,284,0.1069128272747913,345,7,22,4,14,14-Apr,0.3820189182063826,0.6737439230529263,0.2037425263557171,0.3820189182063826,0.6737439230529263,0.2037425263557171,0.8272166165578064,0.5968752924457428,102.53383590392247,105.53876218674353,102.53383590392247,105.53876218674353,93.00386515412822,113.75906034520509,91.31805952191966,106.30816621252556,0.1483090285750483,7,-0.095610452,1233,1321,1265.2749999999999,0.974491711,1.0440418090928851,0,0.2222222222222222,-16.78575929,323,350,68.06320172404166
346,Army,Pat,22-Oct,90.57768020938613,355,108.9444453415418,245,0.10685770102648406,346,10,22,6,12,12-Jun,0.26068457211481666,0.3082574740145609,0.23680417655929636,0.26068457211481666,0.3082574740145609,0.23680417655929636,0.9473757142092578,0.9287587025821344,99.26691116025728,109.23463337776778,99.26691116025728,109.23463337776778,91.41181214313585,109.75590863796546,0,0,0,0,-0.035376298,1062,1151,1123.4,0.9453444899412498,1.024568274879829,0,0.3333333333333333,-19.4541699,351,265,63.01036955065817
347,Detroit,Horz,31-Jan,96.35594860664649,322,116.14898242220912,353,0.10447311232964586,347,1,31,1,19,19-Jan,0.45260074904139314,0.5698584793605407,0.39050942011015094,0.45260074904139314,0.5698584793605407,0.39050942011015094,0.8607147366235868,0.7568789913861469,105.42734569958203,107.5418511195228,105.42734569958203,107.5418511195228,95.40661125955113,117.08234470396886,96.48414157278769,110.37800276799226,0.17550256739686806,3,-0.147529623,1342,1607,1374.5125000000003,0.976346159,1.1691417866334426,0,0.05,-24.77938582,362,361,67.03833575834518
348,Tennessee Tech,OVC,21-Oct,94.09316369884147,341,113.43411387700252,338,0.10435244091218941,348,10,21,5,13,13-May,0.32256990419257486,0.3837698217290618,0.27836996374955647,0.32256990419257486,0.3837698217290618,0.27836996374955647,0.9138804073201889,0.8691218796447913,101.69856444357198,107.77358525098042,101.69856444357198,107.77358525098042,94.29649027,115.2970531411025,75.79857564256112,99.59579334,0.041488515,1,0.012627682,1168,1289,1195.1500000000003,0.9772831862109356,1.0785257080701165,0,0.2777777777777778,-17.24137256,328,143,65.64400068296041
349,Prairie View A&M,SWAC,21-Oct,93.02261638090195,348,112.29229622301506,327,0.10293597874122679,349,10,21,5,13,13-May,0.34309604260023746,0.5388814663300481,0.2016954587953744,0.34309604260023746,0.5388814663300481,0.2016954587953744,0.8793412822609947,0.7573544713350766,101.37799262989478,107.38058349047091,101.37799262989478,107.38058349047091,92.78359837263795,114.80347139862276,91.55770203326014,104.55801660293633,0.17844974517660878,3,0.02145359,1250,1340,1276.5624999999998,0.9791921664626685,1.0496940024479806,0,0.2777777777777778,-16.02568979,317,120,70.81720217559167
350,Holy Cross,Pat,23-Oct,99.16772528,281,120.66216180624644,362,0.094825211,350,10,23,6,12,12-Jun,0.30008606140972705,0.37619063640569617,0.23816804998460375,0.30008606140972705,0.37619063640569617,0.23816804998460375,0.9202481080265619,0.8709423581944198,99.29722093985033,107.6159244928957,99.29722093985033,107.6159244928957,98.02465224253336,120.22988957187279,85.07419704,107.77554053880652,0.061799989010534954,1,0.020097200677634264,1186,1309,1179.4500000000003,1.0055534359235234,1.1098393318919832,0,0.3333333333333333,-19.26260418,347,126,65.66703037513798
351,Maryland Eastern Shore,MEAC,20-Sep,88.85961500387128,359,108.91670709314413,244,0.08782023,351,9,20,4,10,10-Apr,0.31672554228530975,0.40835772208043253,0.22622528239216802,0.31672554228530975,0.40835772208043253,0.22622528239216802,0.9153239561835094,0.8654492434519375,101.30430729705488,107.36926262543847,101.30430729705488,107.36926262543847,87.15523889422197,106.62379281822692,101.2469670742379,118.75071847707237,0.13778228203361206,1,-0.007711067,867,946,955.375,0.9074970561297919,0.990187099,0,0.2857142857142857,-16.43801802,320,192,67.11722091076624
352,Pacific,WCC,26-Jun,94.81003726757773,337,116.4802036321945,357,0.085705982,352,6,26,0,16,0-16,0.4654457903407562,0.3315270417122844,0.592757255,0.4654457903407562,0.3315270417122844,0.592757255,0.8382940277396176,0.9080962244921668,105.58522746579646,105.2625447902401,105.58522746579646,105.2625447902401,101.22641828491624,118.0826665389094,101.0531107397944,113.83251101496623,0.2027099666352681,5,-0.009986353,1055,1344,1090.1625000000001,0.9677456342517743,1.232843727425957,0,0,-19.11130289,345,202,68.27790575536751
353,Houston Christian,Slnd,23-Jun,96.50715209214329,318,119.26020925701594,361,0.080583738,353,6,23,4,14,14-Apr,0.40115645810236594,0.5635450925141071,0.30191895929519075,0.40115645810236594,0.5635450925141071,0.30191895929519075,0.842814817,0.6978192536949914,104.02621688239148,106.64597016926898,104.02621688239148,106.64597016926898,98.27976027531042,121.44863876985411,86.25280688248463,103.86525236717044,0.1055677896448076,4,-0.034977713,1308,1505,1295.9375,1.0093079334458646,1.1613214371835061,0,0.2222222222222222,-17.06564299,326,264,71.52401385466104
